sku,name,description,short_description
112961,Wing Yip Thai Chilli Sauce 2L,"Made from a special blend of Asian spices. This is an ideal sauce for  dipping savoury appetizers. However, it can also be used as a sauce ingredient to increase spiciness and zest to your dishes.
",
086140,Wing Yip Vegetarian Mushroom Sauce 2L,"A quality product made with 100% vegetarian ingredients with no added MSG, specially prepared for the health conscious. It is an excellent sauce for braising dipping and instantly improves the flavour of all savoury dishes, vegetables, noodles, soups and gravies.",
229807,Wing Yip Yellow Bean Stir-Fri Sauce 185ml,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious culinary heritage."" Our eclectic mix of yellow beans, Chinese plums and spices creates a flavoursome and aromatic sauce. Perfect with white meat or fish, or use in casseroles to add an Oriental twist. Using an a STIR-FRY sauce, heat oil in a wok, adding some roughly chopped onions and diced chicken. Add the sauce and fry until cooked, adding water as required. Yellow Bean Sauce can be used to create a warming Oriental CASSEROLE by mixing with diced pork, garlic, onion, potatoes and carrots. As a BRAISING sauce, cook gently with pork ribs, garlic and spring onions until tender. For further recipe ideas visit us at www.wingyip.com VERSATILE, QUICK AND CONVENIENT, SUITABLE FOR VEGETARIANS AND NO HYDROGENATED FAT",
086744,Wing Yip Blended Sesame Oil Drum 2L,"""Now you too can recreate authentic Chinese cuisine at home. Our range of products give you a real taste of China's illustrious and culinary heritage."" An aromatic oil with a definite nutty aroma made from pressed sesame seeds. A few drops added to Oriental dishes, in marinades, or at the end of cooking is all that is needed to add that subtle but unmistakable note of flavour. Adds flavour to MARINADES. A few drops to finish a STIR-FRY will add a unique flavour.",
179978,Dried Cassava Diced 200g,,
378885,Dried Coloured Cassava Sticks 200g,,
379388,Fine Rice Vermicelli Banh Hoi Kho 300g,,
253229,Prawn Crackers (White Slice) 227g,,
221192,Prawn Crackers 2kg,,
290676,Preserved Beans with Ginger 500g,"Yangjiang Preserved Black Beans with Ginger is processed by a traditional natural method with black beans grown in Yangjiang area and fresh ginger as main ingredients. It has a crisp quality, delicious taste and rich nutrition, being the best kind of seasoning for Chinese food",
378695,Rice Vermicelli Hue 400g,"Instruction for use: Soak the rice vermicelli ""Hue"" in water about 10 to 15 minutes. Cook in boiling water for 10 to 12 minutes and take out to be drip dry. Cook flavoures sauce beef  ""Hue"" style",
179929,Round Dried Broad Vegetarian Noodle 400g,,
378687,Tapioca Rice Sticks 1.2mm Hu Tieu Nam Vang 400g,,
224014,Wing's Pickled Eggplant with Chilli 400g,"Usage: Serve with cooked meat, shrimp paste and some Vietnamese dishes",
181933,Wing's Pickled Green Chilli 370g,Usage: Used to eat rice mixed with other cereals,
180075,Wing's Pickled Kim Chi 385g,Usage: Used to eat rice mixed with other cereals,
180083,Wing's Pickled Leek 390g,"Usage: Serve as appetiser, with some dishes, and mix with cooked shrimp, meat and salad",
180059,Wing's Pickled Lotus Stem 375g,"Usage: Serve as appetiser, with some dishes, and mix with cooked shrimp, meat and salad",
180067,Wing's Pickled Red Chilli 370g,"Usage: Serve with noodle soup, and dishes",
180042,Wing's Pickled Young Ginger 390g,"Usage: Serve with sushi, barbecue, some Chinese, Japanese and Korean dishes for enhancing taste",
180091,Wing's Sambal Oelek 385g,"Serve as dipping sauce, put in soup or dish for enhancing taste",
291948,Extra Thin Spring Roll Wrapper 22cm 400g,,
179903,Rice Paper 16cm 400g,,
179911,Rice Paper 22cm 400g,,
179952,Round Dried Thin Noodles 400g,,
223982,Shun Hua Style Peanut & Sesame Coated Candy 200g,,
223990,Sweetened Hot Tamarind 200g,,
281402,Sweetened Tamarind 200g,,
011148,Dehydrated Garlic Flakes 1kg,,
224493,Dehydrated Garlic Granule 2kg,,
373977,Fried Shallot Oignons Frites 250g,,
373993,Fried Shallot Oignons Frites Bag 1kg,,
382135,Fried Shallot Oignons Frites Tub 1kg,,
104539,Broad Noodles 400g,"Winner noodles are manufactured using modern technology and yet maintaining the traditional taste, freshness and nutritional value, making Winner noodles a convenient and healthy choice.",
104521,Chop Suey Noodles 400g,"Winner noodles are manufactured using modern technology and yet maintaining the traditional taste, freshness and nutritional value, making Winner noodles a convenient and healthy choice.",
382143,Earth Chop Suey Noodles No.1 (Crispy Egg Noodles) 210g,,
104513,Extra Fine Noodles 400g,"Winner noodles are manufactured using modern technology and yet maintaining the traditional taste, freshness and nutritional value, making Winner noodles a convenient and healthy choice.",
272591,Woh Hup Black Pepper Sauce 285g,"A perfect pepperish sauce. It's ideal for stir-frying seafood and meat. Cooking Suggestion (Serves 406) 1. Cut 2kg crabs into pieces. 2. Heat 90g butter in wok. Add 1 jar Black Pepper Sauce, crab and 250ml (1 cup) water and stir well. Cover wok and cook over high heat for about 5 minutes. Continue stir-fry until gravy almost dries up. Serve",
407882,Woh Hup Char Siu Sauce 380g,"An authentic sauce containing soy sauce, brown sugar, vinegar and spices to prepare Char Siu Sauce.  This is an authentic BBQ recipe, can be used as marinade sauce to BBQ, ideal for roasting of spare rib or meat.",
062497,Woh Hup Crushed Black Bean Sauce 340g,"This fermented bean sauce is popular in oriental recipes.  it can be used in cooking meat, fish or vegetable.  When mixed with sweet chilli sauce, it becomes a delicious table sauce.",
077479,Woh Hup Crushed Yellow Bean Sauce 330g,"This fermented bean paste is used in oriental recipes for cooking meat, fish or vegetables.  When mixed with sweet chilli sauce, it becomes a delicious table sauce.
",
011155,Woh Hup Extra Flavour Oyster Sauce 1.95kg,"Woh Hup Oyster sauce has been Singapore's favourite seasoning for over 30 years.  It instantly improves the flavour of all savoury dishes, vegetables, soups, meats, fish and gravies.
",
073551,Woh Hup Extra Flavour Oyster Sauce 180g,"Woh Hup Oyster sauce has been Singapore's favourite seasoning for over 30 years.  It instantly improves the flavour of all savoury dishes, vegetables, soups, meats, fish and gravies.
",
061838,Woh Hup Extra Flavour Oyster Sauce 500g,"Woh Hup Oyster sauce has been Singapore's favourite seasoning for over 30 years.  It instantly improves the flavour of all savoury dishes, vegetables, soups, meats, fish and gravies.
",
065151,Woh Hup Extra Flavour Oyster Sauce 750g,"Woh Hup Oyster sauce has been Singapore's favourite seasoning for over 30 years.  It instantly improves the flavour of all savoury dishes, vegetables, soups, meats, fish and gravies.
",
073593,Woh Hup Garlic Chilli Sauce 170g,Use as a dipping sauce,
085969,Woh Hup Garlic Honey BBQ Sauce 220g,Stir well before use,
061770,Woh Hup Hoisin Sauce 350g,"A Chinese BBQ Sauce used frequently in Asian dishes.  A sauce containing soybean, ginger, vinegar and garlic to prepare Hoi sin Sauce.  This is a Chinese BBQ sauce.  it can be used as a marinade sauce, a BBQ sauce, as a dip or table sauce.  Delicious as a sauce ingredient for stir fried meat or seafood.",
065581,Woh Hup Hot Chilli Oil 137g,"This Chilli Oil is made from fresh chilli and soybean oil.  This is an essential ingredient in any Szechuan cooking and recipe where an extra hot flavour is required.  

 Try adding a dash of this oil to your favourite salad recipe.",
061820,Woh Hup Hot Chilli Sauce 170g,Use as a dipping sauce,
062216,Woh Hup Hot Chilli Sauce 440g,Use as a dipping sauce,
110411,Woh Hup Hot Szechuan Paste 310g,Excellent appetizer essential ingredient for Szechuan recipes.,
201939,Woh Hup Indonesian Rendang Curry Paste 195g,"Stir well before use, prepared paste for Indonesian Randang",
062190,Woh Hup Peking Duck Sauce 360g,"This authentic Peking Duck Sauce is an essential sauce for roasted Peking duck.  Serve pancake or crepe with Peking duck skim and a small serving of the sauce, can also be used as a dip for any roast or BBQ meat.",
089672,Woh Hup Peking Duck Sauce 5.7kg,"This authentic Peking Duck Sauce is an essential sauce for roasted Peking duck.  Serve pancake or crepe with Peking duck skim and a small serving of the sauce, can also be used as a dip for any roast or BBQ meat.",
058917,Woh Hup Plum Sauce 400g,"Excellent food appetizer and table sauce for BBQ, roast and cold dishes.  Can be used as part of sauce ingredient for chicken, duck or any meat.",
073577,Woh Hup Pure Sesame Oil 150ml,Sesame Seed Oil is extracted from roasted selected sesame seeds. A dash of this oil onto any of your cooking or salad adds a delightful aroma to the dish. Try replacing 1/4/ of your oil requirements with sesame seed oil in your favourite recipe. ,
059329,Woh Hup Pure Sesame Oil 650ml,Sesame Seed Oil is extracted from roasted selected sesame seeds. A dash of this oil onto any of your cooking or salad adds a delightful aroma to the dish. Try replacing 1/4/ of your oil requirements with sesame seed oil in your favourite recipe. ,
061929,Woh Hup Sambal Oelek 320g,"A hot and spicy chilli paste containing chilli, onion, soybean oil, rice vinegar and garlic to prepare Sambal Oelek.  This hot spicy chilli paste is popular in Indonesian, Malaysian and Singaporean cooking.  It can be used as a substitute for chilli in any recipes or used as an accompaniment.
",
407890,Woh Hup Satay BBQ Sauce 350g,"This authentic sauce can be used as a marinade for satay or on any meat for stir frying.  It can also be used as a sauce ingredient, a dip or as a table sauce.",
216762,Woh Hup Singapore Hainanese Chicken Rice Paste 190g,"A garlic, ginger and chicken flavoured paste used to make Hainanese Chicken Rice.


Prepared paste for hainannese chicken rice, Mix with white rice for chicken based rice dish, serve with roasted or boiled chicken, garlic chilli sauce and dark soy
",
612788,Woh Hup Singapore Mee Goreng Paste 190g,"Prepared spice paste for mee goreng.

Add to noodles, meat and vegetables
",
078873,Woh Hup Spare Rib Sauce 350g,"This is an authentic BBQ recipe, can be used as a marinade sauce to BBQ.  Ideal for roasting of spare rib or meat.",
059410,Woh Hup Spicy Black Bean Sauce 340g,"This fermented bean paste is used in oriental recipes for cooking meat, fish or vegetables.  When mixed with sweet chilli sauce, it becomes a delicious table sauce.",
360883,Woh Hup Superior Dark Soy Sauce 200ml,"Woh Hup Superior Dark Soy Sauce is a versatile sauce which adds colour and flavour to your dishes. It can be used for stewing, roasting, marinating and stir frying. ",
404566,Woh Hup Superior Dark Soy Sauce 640ml,"Woh Hup Superior Dark Soy Sauce is a versatile sauce which adds colour and flavour to your dishes. It can be used for stewing, roasting, marinating and stir frying. ",
404558,Woh Hup Superior Light Soy Sauce  640ml,"Hup Superior Light Soy Sauce is a versatile sauce which enhances the flavour and taste of any dish. It can be used for stir frying, marinating and also as a table sauce. ",
360891,Woh Hup Superior Light Soy Sauce 200ml,"Woh Hup Superior Light Soy Sauce is a versatile sauce which enhances the flavour and taste of any dish. It can be used for stir frying, marinating and also as a table sauce. ",
065631,Woh Hup Sweet & Sour Sauce 350g,"Woh Hup Oyster sauce has been Singapore's favourite seasoning for over 30 years.  It instantly improves the flavour of all savoury dishes, vegetables, soups, meats, fish and gravies.
",
073585,Woh Hup Sweet Chilli Sauce 180g,Use as a dipping sauce,
062489,Woh Hup Thai Chilli Sauce 450g,"Thai Chilli Sauce is an excellent compliment to appetizer, fried meat and seafood dishes. Can be used as a spring roll or samosa sauce.",
062679,Woh Hup Vegetarian Mushroom Sauce 500g,"Woh Hup Vegetarian Mushroom Sauce is another quality product made with 100% vegetarian ingredients with no added MSG, specially prepared for the health conscious.  It instantly improves the flavour of all savoury dishes, vegetables, soups and gravies.
",
221127,Herbal Tea 105g,Herbal Tea,
015735,Herbal Tea Extract 112.8g,Herbal Tea Extract,
265611,Wong Lo Kat Herbal Tea (Instant) 6x20g,,
384651,Woongjin Morning Rice Drink 500ml,Smooth of taste fill the rice drinks; containing Korea Germinated brown rice ,
042374,Wu Chung Golden Mushroom 280g,,
318584,Tapioca Pearl (Black) 250g,,
318576,Tapioca Pearl (Colour) 250g,,
393561,"""Wu Mu"" Noodle for Frying (Chow Mein) 1.361kg","We are the first company in Taiwan to produce dried instant noodles that meet the GMP standard and have an ISO approved quqality management system. It is non-fried and no preservatives. The quality is healthy and satisfying. You can set your mind at ease, because we can guarantee your expenditure. The colour of the noodles reflects the natural colour of the ingreedients. No artifical colouringis normaland does not affect the quality of the product is still safe to eat.",
019919,Broad Noodle (NON GMO) 300g,,
278135,Buck Wheat Noodle (NON MGO) 320g,,
019034,Enriched Broad Noodles (NON GMO) 300g,,
371658,Oat Noodles (NON GMO) 750g,,
310060,Oriental Style Noodles NON GMO White Shi Noodle 1.815kg,,
310037,Oriental Style Noodles Nouilles. Buck Wheat Noodle (NON GMO) 1.815kg,,
